ID,score,Y
corp_2014685,0.41499731210397905,1
corp_2006801,0.39825530611281,0
corp_2017834,0.06933772611846636,0
corp_2011794,0.05657933755016357,0
corp_2005940,0.06820710902002279,0
corp_2011056,0.4047802666488147,1
corp_2008261,0.06738919858958489,0
corp_2005214,0.06690536020537918,0
corp_2009793,0.06549330665047239,0
corp_2013011,0.07359646484646197,0
corp_2015436,0.06920289119464522,0
corp_2014198,0.06581535513859942,0
corp_2002036,0.07159569081312551,0
corp_2001846,0.3731510733447467,0
corp_2014761,0.8406405192656967,1
corp_2001034,0.07233256406454157,0
corp_2007194,0.06185677935823525,0
corp_2016841,0.3987797887089819,0
corp_2002343,0.06286433322179734,0
corp_2013057,0.685209903576562,1
corp_2005511,0.6836617728947253,1
corp_2006920,0.06822372426867974,0
corp_2008967,0.06996588588897397,0
corp_2010345,0.06843537770512038,0
corp_2014440,0.18559795306334645,0
corp_2016056,0.4012121300868413,1
corp_2000071,0.39609505692729635,0
corp_2004791,0.07064293923859133,0
corp_2018396,0.39550111284840395,0
corp_2010603,0.3778535785155926,0
corp_2017412,0.076998005188943,0
corp_2004804,0.0675889094874245,0
corp_2008895,0.074419114762092,0
corp_2012023,0.4253707655344468,1
corp_2015266,0.06882355694976953,0
corp_2014557,0.07275262504344662,0
corp_2018956,0.07041977298620411,0
corp_2003664,0.05205322614178246,0
corp_2013853,0.4001887634410473,1
corp_2005932,0.07260582987991213,0
corp_2008548,0.6535220803980463,1
corp_2012773,0.06866872044611931,0
corp_2003973,0.07005648612342978,0
corp_2007437,0.3929371247947752,0
corp_2011278,0.0573229386572073,0
corp_2003640,0.08649793995781249,0
corp_2003508,0.07002815895360262,0
corp_2007662,0.0690460771484283,0
corp_2004055,0.42840564680685694,1
corp_2010436,0.07285891192542739,0
corp_2008997,0.062463509630931564,0
corp_2013445,0.06767344944741312,0
corp_2005651,0.06543745774088602,0
corp_2005845,0.07384094863471566,0
corp_2008625,0.05513548881553859,0
corp_2003367,0.39639108638907783,0
corp_2002463,0.06712257388667853,0
corp_2019258,0.6698184450580715,1
corp_2013018,0.4167602123758006,1
corp_2017508,0.40211237674449624,1
corp_2000315,0.06823623413875066,0
corp_2008938,0.06791331611382942,0
corp_2012069,0.42310306291995375,1
corp_2018741,0.0726907064713992,0
corp_2013745,0.41465151464478767,1
corp_2009673,0.06647598773402787,0
corp_2008120,0.3904079101289296,0
corp_2001118,0.06907623806602799,0
corp_2019361,0.0603947799583915,0
corp_2011924,0.06591259036260025,0
corp_2018615,0.3781623981223863,0
corp_2018286,0.06957997444019678,0
corp_2010212,0.06423471808115432,0
corp_2017674,0.06446167642042921,0
corp_2000517,0.07243575097189776,0
corp_2003115,0.3840730904509841,0
corp_2002044,0.41748945326160125,1
corp_2002957,0.6658084580088929,1
corp_2015314,0.09399882340913811,0
corp_2013049,0.06579351969737723,0
corp_2003219,0.41019798096767757,1
corp_2006443,0.07602365652301622,0
corp_2003029,0.06645692615178302,0
corp_2011823,0.6632742254861588,1
corp_2011667,0.3824392458957608,0
corp_2013172,0.38372701711964624,0
corp_2004925,0.38910601021599195,0
corp_2005035,0.06759163872069714,0
corp_2017992,0.06871398651195483,0
corp_2019656,0.06636548173051618,0
corp_2008562,0.06809928017951651,0
corp_2001980,0.07218362475547074,0
corp_2010705,0.06819013368694402,0
corp_2000840,0.06625487954819528,0
corp_2019137,0.06689137343621653,0
corp_2009906,0.06605965687023589,0
corp_2007171,0.07719406783455644,0
corp_2003980,0.6618586083341743,1
corp_2008448,0.0705575100305487,0
corp_2012900,0.06770475036479844,0
corp_2005675,0.06453996835983246,0
corp_2003365,0.06869641975583712,0
corp_2006158,0.6764297230138591,1
corp_2014062,0.06963039286577774,0
corp_2017217,0.6782746021401785,1
corp_2011834,0.06677991346467317,0
corp_2011078,0.6648826003592953,1
corp_2009045,0.06666358961887171,0
corp_2015007,0.07055444379730405,0
corp_2001876,0.37462957106986805,0
corp_2015495,0.06930129052718587,0
corp_2003821,0.6677971844036555,1
corp_2007267,0.4022342680157279,1
corp_2010721,0.40926279598408716,1
corp_2005369,0.8606356820083175,1
corp_2008005,0.41897904250848395,1
corp_2000239,0.06630166509429207,0
corp_2017265,0.07387786030749711,0
corp_2005852,0.05980021322033068,0
corp_2007300,0.06844180990627138,0
corp_2013737,0.06273316537966944,0
corp_2010274,0.07807083556852602,0
corp_2012029,0.07296848204421699,0
corp_2006435,0.06856519256263965,0
corp_2015660,0.0658527670698437,0
corp_2003455,0.0761756830942389,0
corp_2006607,0.38739902126944026,0
corp_2006351,0.0685793604641697,0
corp_2011488,0.38012319978859593,0
corp_2009610,0.18280495192592308,0
corp_2008115,0.3887625087842019,0
corp_2014365,0.39305038602393594,0
corp_2016032,0.07075999017861054,0
corp_2015767,0.40966002028086435,1
corp_2017670,0.06500433684451563,0
corp_2007024,0.06897131450274048,0
corp_2014646,0.4259124071088629,1
corp_2005821,0.4342925467598559,1
corp_2009668,0.067690881662354,0
corp_2018337,0.6470878665660035,1
corp_2012736,0.3932192302040028,0
corp_2000290,0.07286637167596138,0
corp_2010783,0.06706000537439936,0
corp_2007450,0.06742347773513101,0
corp_2014941,0.07117550558146958,0
corp_2001667,0.21414067860997793,0
corp_2003720,0.07462844232748782,0
corp_2015961,0.07156142144118888,0
corp_2018802,0.06084272627141104,0
corp_2012719,0.06446998302063948,0
corp_2007503,0.40463518949683025,1
corp_2005824,0.06817165334285889,0
corp_2005602,0.07096795281052204,0
corp_2000796,0.367979315767392,0
corp_2011700,0.059616456758151665,0
corp_2010135,0.06772079813285899,0
corp_2018060,0.06871976518605535,0
corp_2009898,0.06820313796950672,0
corp_2000417,0.38305223175545206,0
corp_2010493,0.07765987399877318,0
corp_2018078,0.40470432692166314,1
corp_2003846,0.41156299668376833,1
corp_2018348,0.06979924289382539,0
corp_2002415,0.06955804782642398,0
corp_2009282,0.4056976227986637,1
corp_2008638,0.05227962083206739,0
corp_2002238,0.3844842182907274,0
corp_2019909,0.07727601207097497,0
corp_2007609,0.41171900954047824,1
corp_2015698,0.40373670651305166,1
corp_2010055,0.06807077585523016,0
corp_2011357,0.39900837577900494,0
corp_2014374,0.06742784314453941,0
corp_2010162,0.7080436034878492,1
corp_2014839,0.06672749770264993,0
corp_2019288,0.3722988873521672,0
corp_2009799,0.07363792883484553,0
corp_2009788,0.6624690431154978,1
corp_2012532,0.8645652179691933,1
corp_2001281,0.38906366730205116,0
corp_2015665,0.3900954466161618,0
corp_2007836,0.06268042023503798,0
corp_2005524,0.17817955378672765,0
corp_2007623,0.06332765552951451,0
corp_2019833,0.06858728233757772,0
corp_2002080,0.6724275224797702,1
corp_2010091,0.06396759438055104,0
corp_2000429,0.055793836956516116,0
corp_2010104,0.06339718585661284,0
corp_2013108,0.06690281395344512,0
corp_2006515,0.6862583615938622,1
corp_2006121,0.06680128205866602,0
corp_2010472,0.06783901700378128,0
corp_2009489,0.05967086970263787,0
corp_2015956,0.07081723790165598,0
corp_2004818,0.07089898932812824,0
corp_2010676,0.3991731491380723,0
corp_2018209,0.05612424135859695,0
corp_2010244,0.06599774834370868,0
corp_2007944,0.39994865297368654,1
corp_2004715,0.07163807704549408,0
corp_2010803,0.07282512305577092,0
corp_2008767,0.054997073222754864,0
corp_2007989,0.07159293868609627,0
corp_2017918,0.6598010724427308,1
corp_2012422,0.06711954122771573,0
corp_2012945,0.06709346746678863,0
corp_2012749,0.07133851590015691,0
corp_2011321,0.0665109961327597,0
corp_2000136,0.07235320489837418,0
corp_2004003,0.05959365440387608,0
corp_2006244,0.0663363391566393,0
corp_2007524,0.06854328722887411,0
corp_2017905,0.06730786039466606,0
corp_2018027,0.0739859138597264,0
corp_2017461,0.06753825204141334,0
corp_2002091,0.07014112206349093,0
corp_2011656,0.06789929333242885,0
corp_2015774,0.6889047950183893,1
corp_2000106,0.0739591530112898,0
corp_2001551,0.06921959007981111,0
corp_2003077,0.40590782271190495,1
corp_2009846,0.17603606716517234,0
corp_2009528,0.05535803397587847,0
corp_2014116,0.8567569423469923,1
corp_2016749,0.06665045544292554,0
corp_2000022,0.07141418778445328,0
corp_2002766,0.0662496990927741,0
corp_2009448,0.07060122398770005,0
corp_2006091,0.6645888190832857,1
corp_2004499,0.39757620411765215,0
corp_2002101,0.6429234744763173,1
corp_2017562,0.8547620875794223,1
corp_2012942,0.40381593580020836,1
corp_2006000,0.4143356091267558,1
corp_2016241,0.0686287936553059,0
corp_2007355,0.06899184644932302,0
corp_2010165,0.0672511508678731,0
corp_2013734,0.10392422518520184,0
corp_2018215,0.8779380795929804,1
corp_2015150,0.0685434836514698,0
corp_2013050,0.6634909546580939,1
corp_2016545,0.06856632584879008,0
corp_2011097,0.06938200481293093,0
corp_2010790,0.38792634026900646,0
corp_2004487,0.0648648333562741,0
corp_2010040,0.07942148023432481,0
corp_2009790,0.06815086279828537,0
corp_2008857,0.39317997318517844,0
corp_2006056,0.3981366487064645,0
corp_2016317,0.0628395368935414,0
corp_2001267,0.07149276109329299,0
corp_2012196,0.4094095405646043,1
corp_2018011,0.06792844865229768,0
corp_2011621,0.06271374958282767,0
corp_2017268,0.4130795609803835,1
corp_2006478,0.07800748147737833,0
corp_2013385,0.06609210015647038,0
corp_2008325,0.07152441049911407,0
corp_2007824,0.4365835211299371,1
corp_2018938,0.06906256801499126,0
corp_2018787,0.06387798933022176,0
corp_2019112,0.06630631530467641,0
corp_2010411,0.17239470036139115,0
corp_2011851,0.3786282225524391,0
corp_2011858,0.06805705892645604,0
corp_2013440,0.06817967838264478,0
corp_2014966,0.07210672705793751,0
corp_2015068,0.07565572440718835,0
corp_2012122,0.3836464011742536,0
corp_2012144,0.06697354243613919,0
corp_2011861,0.06974366101156429,0
corp_2018207,0.0647488586882423,0
corp_2002005,0.3973700571296069,0
corp_2014862,0.6587760978889596,1
corp_2000321,0.3999601694155093,1
corp_2012769,0.06447515607270377,0
corp_2010062,0.07079921286436364,0
corp_2006656,0.3926469872302464,0
corp_2006053,0.4007162290580245,1
corp_2010963,0.4258391946174159,1
corp_2000291,0.3896147630349551,0
corp_2002031,0.054088200924393044,0
corp_2012281,0.0637752847314395,0
corp_2012597,0.07501331045862311,0
corp_2018593,0.6749888413959643,1
corp_2005386,0.06820415076413747,0
corp_2009849,0.6560433441927391,1
corp_2003601,0.39838139940489786,0
corp_2006156,0.39252515867878646,0
corp_2011704,0.8563843432559491,1
corp_2013620,0.3832228591775084,0
corp_2000569,0.07365834403600559,0
corp_2013945,0.07514875742555575,0
corp_2003373,0.0480551108692756,0
corp_2014074,0.07581983207493305,0
corp_2002258,0.07509825524682386,0
corp_2002738,0.8630385715966544,1
corp_2002345,0.6988758152949998,1
corp_2014803,0.6674763062076717,1
corp_2006037,0.3973890669871695,0
corp_2017106,0.6651908576650498,1
corp_2019649,0.3672495716978302,0
corp_2014384,0.06632722240205345,0
corp_2002859,0.37237508737477326,0
corp_2009642,0.06404499364115969,0
corp_2015623,0.07104693749233616,0
corp_2009114,0.06510111050440452,0
corp_2012641,0.07063605183012318,0
corp_2003008,0.40574049290952824,1
corp_2019009,0.07871770208056907,0
corp_2012926,0.06934546513914093,0
corp_2019525,0.06593659490769721,0
corp_2008112,0.06914023405439071,0
corp_2009711,0.36632997140408097,0
corp_2005599,0.6940750746247513,1
corp_2003814,0.39102345771771524,0
corp_2018068,0.6759411124772063,1
corp_2001446,0.07037939925102073,0
corp_2014727,0.6682718223208022,1
corp_2011083,0.06950074019822908,0
corp_2016747,0.39315287532379384,0
corp_2013451,0.3694078364311219,0
corp_2006418,0.06782114762327986,0
corp_2000608,0.3666539698693432,0
corp_2018935,0.07073885696409601,0
corp_2011887,0.07379622604863614,0
corp_2004490,0.06945575831167464,0
corp_2017988,0.6793816311529894,1
corp_2000893,0.06733250970268603,0
corp_2017250,0.06806184856040136,0
corp_2018893,0.06791751167221056,0
corp_2000092,0.07275262504344662,0
corp_2015461,0.07052452922721869,0
corp_2019470,0.3979920177886474,0
corp_2007427,0.1822238199686868,0
corp_2003138,0.41314226941192234,1
corp_2010597,0.06188049488080681,0
corp_2004730,0.07399365849777367,0
corp_2002251,0.06940993442050412,0
corp_2017462,0.07312352650773359,0
corp_2003030,0.4094834432202451,1
corp_2005509,0.3989571145176333,0
corp_2014363,0.0795653192417747,0
corp_2010575,0.40442048494135496,1
corp_2018062,0.39573598757114203,0
corp_2003295,0.06523743082037063,0
corp_2007161,0.06273543406710884,0
corp_2009763,0.07488485890710829,0
corp_2000395,0.06676383966147761,0
corp_2005080,0.07308158517373962,0
corp_2009733,0.05504278143966193,0
corp_2008335,0.06420232619837594,0
corp_2003623,0.6732847089916072,1
corp_2006510,0.07395376721588899,0
corp_2014428,0.06644004097666374,0
corp_2009915,0.39660094590360684,0
corp_2012822,0.07494601488547716,0
corp_2018775,0.06721762034148085,0
corp_2003332,0.07223690855633366,0
corp_2004341,0.17084250349185817,0
corp_2011212,0.06568347760276624,0
corp_2014625,0.4253775350478033,1
corp_2007825,0.18611571127861185,0
corp_2014272,0.06923445160621224,0
corp_2006058,0.07469216656361145,0
corp_2011943,0.3768900731576961,0
corp_2017948,0.07450773549900556,0
corp_2001701,0.06835177938159002,0
corp_2013941,0.05702397076971868,0
corp_2011573,0.0739318303865482,0
corp_2014875,0.4203069671478153,1
corp_2017353,0.06884268414642113,0
corp_2011920,0.6594343731416332,1
corp_2014456,0.6743232303151576,1
corp_2003966,0.38586406347816093,0
corp_2019396,0.6549158727464618,1
corp_2004424,0.0734139815758175,0
corp_2006403,0.06961807750323297,0
corp_2015900,0.06968976545779515,0
corp_2008892,0.06797816092631881,0
corp_2003059,0.06448271078934388,0
corp_2003022,0.06590051499749307,0
corp_2015488,0.06783828503694128,0
corp_2013318,0.07284255868461798,0
corp_2007698,0.07020967317052629,0
corp_2013712,0.06541722889766387,0
corp_2006210,0.07171945566756469,0
corp_2005358,0.37522296315062015,0
corp_2011973,0.8436545848268672,1
corp_2017310,0.16913774891188013,0
corp_2014488,0.06943218760746482,0
corp_2011106,0.06701696245798644,0
corp_2012170,0.38262508183473837,0
corp_2002136,0.6885529125095066,1
corp_2001175,0.07170331615396876,0
corp_2001373,0.40556161538814056,1
corp_2010455,0.06658081052080618,0
corp_2012504,0.0705061628150527,0
corp_2015517,0.058694012440257494,0
corp_2010760,0.4348251946584021,1
corp_2003974,0.8659033897291588,1
corp_2015816,0.0536094524467804,0
corp_2008029,0.40983994139083346,1
corp_2009142,0.07139013579824839,0
corp_2012113,0.4102704388144901,1
corp_2012267,0.3898380772036111,0
corp_2000654,0.05476644040782404,0
corp_2006948,0.06402686272946938,0
corp_2019539,0.06743449639911155,0
corp_2013305,0.07494457903055096,0
corp_2004784,0.38525937248928804,0
corp_2019869,0.0679550400317033,0
corp_2018465,0.06633342888327441,0
corp_2007800,0.0716069893446804,0
corp_2018813,0.06892852896393599,0
corp_2001687,0.39113102897621016,0
corp_2008179,0.687525580644067,1
corp_2000532,0.06772366302495858,0
corp_2000104,0.07394907687957078,0
corp_2008225,0.06691716389147648,0
corp_2015734,0.07083089340042706,0
corp_2006284,0.3995483117887864,0
corp_2014136,0.06306406175920674,0
corp_2016971,0.07447610966748679,0
corp_2005533,0.3952873953404567,0
corp_2000535,0.4049908627992089,1
corp_2017015,0.06825931241287883,0
corp_2014762,0.37638785341757663,0
corp_2019476,0.06643332031413969,0
corp_2000863,0.6720872599226401,1
corp_2004689,0.06903032664212226,0
corp_2006611,0.8563583881419957,1
corp_2006694,0.3796302405468669,0
corp_2006671,0.3838169359710467,0
corp_2016499,0.06684675922276789,0
corp_2011546,0.06067904750462463,0
corp_2011797,0.06148148388983328,0
corp_2018054,0.06468266857933845,0
corp_2000153,0.414612227216405,1
corp_2007967,0.07179238720149428,0
corp_2010742,0.42360667734802177,1
corp_2018614,0.3923536870989276,0
corp_2016793,0.06791997894916045,0
corp_2002231,0.6659496818787151,1
corp_2002234,0.6498294969683192,1
corp_2008824,0.0677031205087691,0
corp_2019867,0.06479269010297131,0
corp_2004610,0.06780563592184814,0
corp_2010845,0.06928115172086208,0
corp_2010616,0.06400020961645694,0
corp_2005104,0.6509994148793138,1
corp_2007483,0.0719117969099559,0
corp_2002432,0.06844688221521233,0
corp_2013594,0.06876340910312033,0
corp_2006263,0.0660079479134531,0
corp_2019353,0.07399306294084339,0
corp_2013177,0.07182344082942939,0
corp_2000682,0.06964100428296797,0
corp_2008107,0.06799530723857868,0
corp_2013982,0.0633849916460131,0
corp_2000492,0.06404729080107487,0
corp_2000002,0.06745074794488687,0
corp_2006038,0.07007795625527295,0
corp_2001590,0.06872160979769534,0
corp_2004584,0.6633613554795049,1
corp_2012716,0.39057160672570235,0
corp_2002597,0.6726470665419911,1
corp_2000814,0.07118395041825049,0
corp_2006980,0.06857670431833021,0
corp_2017373,0.40805216169304465,1
corp_2010188,0.06277386058556056,0
corp_2018301,0.0786518687382958,0
corp_2010043,0.0671702785195105,0
corp_2001744,0.0710649853551265,0
corp_2018676,0.07522852130741574,0
corp_2015596,0.06408893488452565,0
corp_2003940,0.06625024047095374,0
corp_2002059,0.06734085631200651,0
corp_2008845,0.07464509416311751,0
corp_2007332,0.07269202896334265,0
corp_2018623,0.06723358685133025,0
corp_2012048,0.06377406476515382,0
corp_2015108,0.0713735190882906,0
corp_2009580,0.06302697033094713,0
corp_2013861,0.06847095654279055,0
corp_2005578,0.4045828472943875,1
corp_2016505,0.07081497440691636,0
corp_2017672,0.06628064416097994,0
corp_2001191,0.3750058320081123,0
corp_2007441,0.6392047693746531,1
corp_2013077,0.6802391993502369,1
corp_2002947,0.6987568328992703,1
corp_2008906,0.19685575919270404,0
corp_2004607,0.6716453078039228,1
corp_2018929,0.06331525685867945,0
corp_2003964,0.07197132377506363,0
corp_2008950,0.1835339630273312,0
corp_2017050,0.3952742481215222,0
corp_2009254,0.06606946904126759,0
corp_2019430,0.06539328546801147,0
corp_2005447,0.06988925349098202,0
corp_2011486,0.0728210299333405,0
corp_2018400,0.07620784583128458,0
corp_2008460,0.8653753316483589,1
corp_2019395,0.37834553316354114,0
corp_2002571,0.06357817644733577,0
corp_2007937,0.828950716739632,1
corp_2009881,0.06657795674607804,0
corp_2006138,0.06655856970507544,0
corp_2005038,0.673349969082758,1
corp_2018142,0.07079991816933649,0
corp_2012705,0.06802333946588632,0
corp_2019131,0.06871751028076607,0
corp_2003105,0.06072494494902971,0
corp_2003412,0.0736228348216004,0
corp_2017628,0.4041851748502844,1
corp_2006334,0.06940744772230117,0
corp_2014260,0.07508297291315424,0
corp_2015443,0.06768143050679858,0
corp_2003418,0.44433084165774395,1
corp_2017143,0.06284775408334108,0
corp_2010906,0.06888359582579699,0
corp_2010612,0.07515288915848613,0
corp_2017559,0.06781784937234987,0
corp_2011786,0.06921798325447195,0
corp_2013467,0.07814304084717853,0
corp_2019243,0.40512737678597277,1
corp_2018601,0.06392839392821761,0
corp_2003391,0.19031386531461092,0
corp_2011880,0.07488343467770248,0
corp_2005754,0.6715205400492584,1
corp_2007768,0.4262439853556286,1
corp_2019509,0.06444177499489163,0
corp_2012033,0.06590221057467611,0
corp_2014868,0.06123571270260998,0
corp_2008705,0.7162790677797837,1
corp_2015156,0.06571024861598317,0
corp_2010314,0.06555924325915793,0
corp_2019381,0.0680363407020507,0
corp_2002239,0.4109064068646955,1
corp_2003832,0.07423248784202831,0
corp_2009698,0.07324296775923313,0
corp_2003833,0.41169403332497334,1
corp_2011524,0.06861292147308692,0
corp_2019402,0.06935172946439504,0
corp_2015434,0.4099744750162199,1
corp_2008920,0.3868698949277514,0
corp_2013510,0.0634409143187784,0
corp_2009037,0.06627744679705273,0
corp_2019368,0.06440298904722891,0
corp_2009216,0.07375548817001093,0
corp_2001202,0.06388115794486803,0
corp_2008273,0.06158587044568711,0
corp_2017909,0.6889042698678135,1
corp_2012155,0.4085528109483351,1
corp_2002575,0.07510927656050623,0
corp_2008288,0.06939845139498689,0
corp_2004986,0.07464717923499979,0
corp_2009048,0.39870762903819446,0
corp_2000701,0.06647598773402787,0
corp_2015481,0.05941853096430257,0
corp_2007528,0.4264569143159251,1
corp_2013017,0.3904733466663339,0
corp_2009921,0.660137803333398,1
corp_2017450,0.06397886172943545,0
corp_2014927,0.06851777224691237,0
corp_2014620,0.06489076790931306,0
corp_2018354,0.07169426135543745,0
corp_2012595,0.06690380110542782,0
corp_2011841,0.06710901444711076,0
corp_2009983,0.07700299377157026,0
corp_2011165,0.06572445402075695,0
corp_2007212,0.383494261535594,0
corp_2008732,0.06936759335678831,0
corp_2005698,0.43282484549116423,1
corp_2014400,0.3815050197406853,0
corp_2005258,0.42108838873130033,1
corp_2008771,0.07522655412483656,0
corp_2018182,0.06640985438385148,0
corp_2008779,0.4028118095521113,1
corp_2018152,0.07250016693035656,0
corp_2019008,0.06797722568756587,0
corp_2012835,0.39954238046129587,0
corp_2005719,0.07173435068639891,0
corp_2001342,0.07141016718687272,0
corp_2018380,0.39606965447919296,0
corp_2008096,0.41032491816191763,1
corp_2003252,0.06676941734507759,0
corp_2010382,0.06799710667814897,0
corp_2003811,0.39578781469661095,0
corp_2016735,0.06241698310635,0
corp_2006114,0.0716494022748198,0
corp_2006625,0.355865098513737,0
corp_2004129,0.0720822212758846,0
corp_2015564,0.0665114071985713,0
corp_2010745,0.3780748053188595,0
corp_2000210,0.06778023154610432,0
corp_2009221,0.07230032820704128,0
corp_2007492,0.0671983319925593,0
corp_2016968,0.6764000871207726,1
corp_2018501,0.4114232023070223,1
corp_2017224,0.3899663431693829,0
corp_2013257,0.39128837026193247,0
corp_2002803,0.07116256888431416,0
corp_2002577,0.07265161058540928,0
corp_2009293,0.06658081052080618,0
corp_2011364,0.0694688261944651,0
corp_2019079,0.07234801001489298,0
corp_2001352,0.07463225276584813,0
corp_2015789,0.06923816609513508,0
corp_2004500,0.3713848176747408,0
corp_2011913,0.39803175357111714,0
corp_2012740,0.3810665833384867,0
corp_2017859,0.057526006295952156,0
corp_2002702,0.06668891849259705,0
corp_2009764,0.4030472788692456,1
corp_2003704,0.6503249858177508,1
corp_2000854,0.06907221961295841,0
corp_2011690,0.07232281475643494,0
corp_2013994,0.059935269172883054,0
corp_2011260,0.6910837224069906,1
corp_2015121,0.1744413421538259,0
corp_2011470,0.06473529427138824,0
corp_2002572,0.07042689579526279,0
corp_2014104,0.0671828499355245,0
corp_2018968,0.6525729693507092,1
corp_2018405,0.08870809498529056,0
corp_2018640,0.0641437975289974,0
corp_2001133,0.17661731422946741,0
corp_2016120,0.06877722296437115,0
corp_2019977,0.07939875087408696,0
corp_2003620,0.06740652781921119,0
corp_2005225,0.06405890776391429,0
corp_2002479,0.07559209299394043,0
corp_2000751,0.4111074902693628,1
corp_2011299,0.06342907417400083,0
corp_2002490,0.390998840372052,0
corp_2004726,0.37681225605264274,0
corp_2010648,0.35476170756149583,0
corp_2006120,0.06450900056803047,0
corp_2003605,0.06768347488076808,0
corp_2017237,0.07337000220203407,0
corp_2007548,0.06609177874769226,0
corp_2000941,0.07071806849854818,0
corp_2006894,0.06893398067763173,0
corp_2014546,0.06777746676846147,0
corp_2010538,0.06840922681616805,0
corp_2019801,0.37304863878526334,0
corp_2001773,0.6599450697569238,1
corp_2019128,0.060370912980030694,0
corp_2012124,0.6543882205780253,1
corp_2010142,0.38122890676519683,0
corp_2007670,0.0659225445648729,0
corp_2014461,0.18224782829391928,0
corp_2002208,0.39276350218285844,0
corp_2017490,0.06524510552214255,0
corp_2000131,0.06574505278172708,0
corp_2001839,0.0688815844849122,0
corp_2017223,0.0724646574979956,0
corp_2018739,0.39698484330366257,0
corp_2004855,0.8556633472742411,1
corp_2008210,0.0695872508249109,0
corp_2006572,0.8558144963641858,1
corp_2012010,0.06154280805641364,0
corp_2006840,0.4396723188850204,1
corp_2006093,0.07123726846063656,0
corp_2001106,0.07018465651611856,0
corp_2010799,0.395924279915664,0
corp_2018894,0.07043967609965737,0
corp_2015695,0.6622014822672349,1
corp_2019786,0.0666588357215264,0
corp_2006644,0.6665291839506506,1
corp_2000195,0.06712164161348053,0
corp_2017730,0.069559768666798,0
corp_2005021,0.06550016575745034,0
corp_2003685,0.07017210918333093,0
corp_2015472,0.06520129069650599,0
corp_2010269,0.6773655488506726,1
corp_2007310,0.06752358767162803,0
corp_2014152,0.07368920360081696,0
corp_2016839,0.07411964641650212,0
corp_2016434,0.06675378518890993,0
corp_2007847,0.07524360271014263,0
corp_2018642,0.38671733501362,0
corp_2017979,0.07416448735979879,0
corp_2012297,0.07221718165810326,0
corp_2016508,0.07100870190585172,0
corp_2012859,0.38823610391457025,0
corp_2003539,0.3840867120247198,0
corp_2007747,0.8515024318206371,1
corp_2013748,0.39643614311546255,0
corp_2010198,0.0727131800341235,0
corp_2014117,0.05439624666841383,0
corp_2010693,0.06965805863992355,0
corp_2017685,0.07730462960251393,0
corp_2004180,0.4027384589668419,1
corp_2009180,0.07448478936087963,0
corp_2001378,0.06980330318485091,0
corp_2017107,0.17722465586801253,0
corp_2010585,0.3829030241184032,0
corp_2010083,0.3104403305401455,0
corp_2014750,0.05689157487930454,0
corp_2012732,0.07378705579620039,0
corp_2013266,0.06978503708618627,0
corp_2019900,0.06891287760301307,0
corp_2014852,0.06478977070078719,0
corp_2004750,0.06188330771774846,0
corp_2008049,0.06953524347424009,0
corp_2018316,0.07070130130509596,0
corp_2009224,0.06889099706490108,0
corp_2006561,0.06849733088779104,0
corp_2006111,0.06413199058549021,0
corp_2018784,0.403808291309574,1
corp_2002493,0.0647504270233047,0
corp_2001771,0.06798591911565512,0
corp_2009437,0.06660322433572652,0
corp_2011929,0.4239258301881489,1
corp_2017058,0.06771717424652164,0
corp_2003516,0.06887937754158861,0
corp_2007081,0.06542996387170133,0
corp_2013417,0.07425038169833134,0
corp_2010400,0.06833459366605224,0
corp_2004155,0.0773456560878858,0
corp_2008524,0.06693434637158073,0
corp_2007124,0.0688118252929096,0
corp_2017877,0.07642973694026893,0
corp_2018328,0.6707391728863765,1
corp_2004526,0.06506714824602218,0
corp_2009151,0.40788535003187154,1
corp_2004734,0.052334148401919627,0
corp_2001227,0.3919105659256768,0
corp_2017045,0.07140937639623729,0
corp_2014465,0.07247275025111985,0
corp_2004249,0.3978717296110849,0
corp_2019051,0.06397682957427304,0
corp_2010547,0.6811086761000806,1
corp_2003169,0.06844101871044511,0
corp_2015587,0.07137611241368358,0
corp_2017908,0.060888980769790615,0
corp_2013609,0.07102891962344465,0
corp_2009641,0.39802348675304655,0
corp_2017616,0.06982126348329071,0
corp_2012325,0.06783828503694128,0
corp_2012668,0.06652142539466245,0
corp_2012376,0.8486144645757293,1
corp_2002952,0.067489563903797,0
corp_2013637,0.0698130126630519,0
corp_2014526,0.06105313740613476,0
corp_2008453,0.066177568195585,0
corp_2017693,0.06865074116276806,0
corp_2015521,0.06745349057690642,0
corp_2012423,0.3962170354015605,0
corp_2012886,0.6562629145021402,1
corp_2017002,0.06413878753594253,0
corp_2000414,0.06609178466738728,0
corp_2003682,0.3924703944447938,0
corp_2006559,0.06808411187455651,0
corp_2010159,0.061477498765229836,0
corp_2019054,0.3838869217197085,0
corp_2019851,0.07313830722459437,0
corp_2007615,0.39807605496753445,0
corp_2011896,0.06795876575674563,0
corp_2002445,0.07398013244335584,0
corp_2011985,0.1832210930262737,0
corp_2013893,0.07519016326379567,0
corp_2004674,0.3963377068225989,0
corp_2017168,0.3880615801565956,0
corp_2015504,0.06820311300324655,0
corp_2011791,0.06258255995981062,0
corp_2009985,0.05785099077900554,0
corp_2005725,0.3603900974391449,0
corp_2007264,0.06352750844185552,0
corp_2008043,0.42918000355123603,1
corp_2009279,0.07155312824033684,0
corp_2019847,0.07247157377910926,0
corp_2002823,0.06689778618072256,0
corp_2006927,0.07531902871223463,0
